identifier,authoritativeMN,dateUploaded
doi:10.6073/AA/knb-lter-fce.340.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-fce.354.5,urn:node:LTER,2008-11-27T00:00:00Z
doi:10.6073/AA/knb-lter-knz.85.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.313.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.302.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.321.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.74.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.344.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-knz.78.5,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-knz.52.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.333.5,urn:node:LTER,2008-04-24T23:00:00Z
doi:10.6073/AA/knb-lter-knz.60.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.305.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.338.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-knz.81.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-knz.77.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-sev.39699.1,urn:node:LTER,2008-07-24T23:00:00Z
doi:10.6073/AA/knb-lter-fce.349.6,urn:node:LTER,2008-11-13T00:00:00Z
doi:10.6073/AA/knb-lter-fce.343.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-knz.80.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.337.6,urn:node:LTER,2008-05-20T23:00:00Z
doi:10.6073/AA/knb-lter-fce.336.5,urn:node:LTER,2008-05-20T23:00:00Z
doi:10.6073/AA/knb-lter-fce.317.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.310.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.82.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.308.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.312.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.331.6,urn:node:LTER,2008-04-24T23:00:00Z
doi:10.6073/AA/knb-lter-knz.84.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.300.5,urn:node:LTER,2008-04-21T23:00:00Z
knb-lter-vcr.154.18,urn:node:LTER,2008-02-04T00:00:00Z
doi:10.6073/AA/knb-lter-knz.54.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-knz.58.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-knz.41.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.327.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-hbr.126.1,urn:node:LTER,2008-02-14T00:00:00Z
knb-lter-ntl.218.13,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.217.9,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.223.7,urn:node:LTER,2008-06-02T23:00:00Z
doi:10.6073/AA/knb-lter-fce.353.6,urn:node:LTER,2008-11-13T00:00:00Z
knb-lter-hfr.111.14,urn:node:LTER,2008-05-06T23:00:00Z
knb-lter-hfr.112.15,urn:node:LTER,2008-05-06T23:00:00Z
doi:10.6073/AA/knb-lter-knz.42.5,urn:node:LTER,2008-04-12T23:00:00Z
doi:10.6073/AA/knb-lter-fce.311.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.63.3,urn:node:LTER,2008-04-05T23:00:00Z
knb-lter-ntl.53.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.230.6,urn:node:LTER,2008-11-30T00:00:00Z
knb-lter-ntl.222.8,urn:node:LTER,2008-06-02T23:00:00Z
knb-lter-ntl.100.8,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.103.3,urn:node:LTER,2008-08-01T23:00:00Z
doi:10.6073/AA/knb-lter-fce.346.5,urn:node:LTER,2008-10-24T23:00:00Z
knb-lter-sbc.22.11,urn:node:LTER,2008-03-18T23:00:00Z
knb-lter-vcr.155.19,urn:node:LTER,2008-02-12T00:00:00Z
doi:10.6073/AA/knb-lter-fce.341.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-fce.324.5,urn:node:LTER,2008-04-21T23:00:00Z
knb-lter-ntl.46.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.45.4,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.96.5,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.98.7,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.93.7,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.51.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.52.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.74.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.44.5,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.50.3,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.92.7,urn:node:LTER,2008-08-01T23:00:00Z
doi:10.6073/AA/knb-lter-fce.332.6,urn:node:LTER,2008-04-24T23:00:00Z
doi:10.6073/AA/knb-lter-fce.335.5,urn:node:LTER,2008-05-20T23:00:00Z
knb-lter-ntl.208.6,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.231.6,urn:node:LTER,2008-11-30T00:00:00Z
knb-lter-ntl.224.8,urn:node:LTER,2008-06-02T23:00:00Z
knb-lter-ntl.226.5,urn:node:LTER,2008-06-02T23:00:00Z
doi:10.6073/AA/knb-lter-fce.339.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-fce.298.6,urn:node:LTER,2008-03-13T23:00:00Z
doi:10.6073/AA/knb-lter-fce.299.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.75.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.345.5,urn:node:LTER,2008-10-24T23:00:00Z
doi:10.6073/AA/knb-lter-fce.322.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.59.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.352.6,urn:node:LTER,2008-11-13T00:00:00Z
knb-lter-ntl.95.7,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.99.7,urn:node:LTER,2008-08-01T23:00:00Z
knb-lter-ntl.91.7,urn:node:LTER,2008-08-01T23:00:00Z
doi:10.6073/AA/knb-lter-fce.306.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.318.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.320.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.301.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.86.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-knz.51.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.303.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.334.5,urn:node:LTER,2008-04-29T23:00:00Z
doi:10.6073/AA/knb-lter-fce.325.6,urn:node:LTER,2008-04-21T23:00:00Z
knb-lter-and.4528.9,urn:node:LTER,2008-03-22T23:00:00Z
doi:10.6073/AA/knb-lter-fce.314.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-knz.53.3,urn:node:LTER,2008-04-05T23:00:00Z
doi:10.6073/AA/knb-lter-fce.316.5,urn:node:LTER,2008-04-21T23:00:00Z
doi:10.6073/AA/knb-lter-fce.348.5,urn:node:LTER,2008-10-24T23:00:00Z
doi:10.6073/AA/knb-lter-fce.342.5,urn:node:LTER,2008-05-27T23:00:00Z
doi:10.6073/AA/knb-lter-fce.330.6,urn:node:LTER,2008-04-24T23:00:00Z
doi:10.6073/AA/knb-lter-fce.351.6,urn:node:LTER,2008-11-13T00:00:00Z
